slug,entry_price,fee,payout,pnl,depth_ratio_at_signal,depth_ratio_zscore,spread_at_signal,spread_zscore,mid_price_at_signal,snapshot_idx,total_snapshots
btc-updown-5m-1771249200,0.7,0.00017132850000000003,1.0,0.29982867150000003,1.6516851441241684,2.433184717345836,0.019999999999999907,-1.123337205262647,0.69,67,46469
btc-updown-5m-1771345500,0.53,0.00018252245761499997,0.0,-0.530182522457615,2.8821945100354194,2.456662548950217,0.0,-1.921066684178431,0.53,32,34692
btc-updown-5m-1771386000,0.46,0.00015752663568000005,1.0,0.53984247336432,0.15585521886334405,1.91874486275213,0.010000000000000009,-0.3655630775069656,0.455,139,22588
btc-updown-5m-1771394400,0.5,0.0001734375,1.0,0.4998265625,0.9003245189260454,1.5569215503159377,0.010000000000000009,-0.7105269064915735,0.495,81,26077
btc-updown-5m-1771398600,0.55,0.00018698470312500002,0.0,-0.550186984703125,0.3931196742694835,3.1332109344735044,0.030000000000000027,-0.21959143578475002,0.535,46,20074
btc-updown-5m-1771405500,0.54,0.00018492257232000006,0.0,-0.54018492257232,8.085596386549936,4.716651607906279,0.010000000000000009,-0.6813181146876506,0.535,33,28685
btc-updown-5m-1771428600,0.51,0.00017676475330500002,1.0,0.48982323524669497,1.2293428055880251,4.070136582190135,0.020000000000000018,0.37350757503911414,0.5,53,40127
btc-updown-5m-1771458900,0.5,0.0001734375,0.0,-0.5001734375,0.6567370232458657,3.3805583224114866,0.010000000000000009,-0.4440741665792453,0.495,37,34328
btc-updown-5m-1771533000,0.46,0.00015752663568000005,1.0,0.53984247336432,1.5182340699633332,1.6751951061503119,0.0,-2.34938759957212,0.46,31,35213
btc-updown-5m-1771539900,0.58,0.00019101855024000001,0.0,-0.5801910185502399,1.2065606863487257,4.219912002839919,0.019999999999999907,0.27752805777039463,0.5700000000000001,40,29866
btc-updown-5m-1771540500,0.55,0.00018698470312500002,1.0,0.44981301529687495,3.0046147719553042,2.5728873941982706,0.010000000000000009,-0.9664863478427672,0.545,35,29841
btc-updown-5m-1771684200,0.5,0.0001734375,1.0,0.4998265625,2.087881117089419,1.8257764872756366,0.010000000000000009,-0.9114228271851578,0.495,34,16435
btc-updown-5m-1771693200,0.53,0.00018252245761499997,0.0,-0.530182522457615,11.45692898126686,2.6794944475804083,0.010000000000000009,-0.8816307204678878,0.525,19,25489
btc-updown-5m-1771888800,0.51,0.00017676475330500002,0.0,-0.510176764753305,0.785022538385688,1.94159963176552,0.020000000000000018,-0.16499158227686117,0.5,100,20426
btc-updown-5m-1771894800,0.5,0.0001734375,0.0,-0.5001734375,0.7290103608431584,1.8407345005435072,0.020000000000000018,-0.11094892603657468,0.49,88,16638
btc-updown-5m-1771896600,0.49,0.00016983280219500004,1.0,0.509830167197805,0.9309644057224492,2.377231921919078,0.020000000000000018,-3.3570820663189025,0.48,60,34777
btc-updown-5m-1771961700,0.5,0.0001734375,1.0,0.4998265625,0.504424119900808,1.6398298856340396,0.010000000000000009,-0.5867915509994365,0.495,64,33464
btc-updown-5m-1772099700,0.48,0.00016596762623999998,0.0,-0.48016596762624,2.453990832938201,5.5934766431260154,0.019999999999999962,0.0,0.47,33,28940
btc-updown-5m-1772197500,0.49,0.00016983280219500004,0.0,-0.490169832802195,0.5711157135354215,1.6352448699474058,0.010000000000000009,-0.47345410566403623,0.485,58,30369
btc-updown-5m-1772198400,0.42,0.00013832377776000002,0.0,-0.42013832377776,0.15615836777000394,2.2427488374725604,0.019999999999999962,-0.4893309224714509,0.41000000000000003,79,28275
btc-updown-5m-1772237400,0.51,0.00017676475330500002,1.0,0.48982323524669497,2.3422203561806794,1.9711908646781784,0.010000000000000009,-0.6110100926607787,0.505,24,20429
btc-updown-5m-1772306400,0.52,0.00017979826176,0.0,-0.52017979826176,5.54735816897979,1.8588497397228987,0.010000000000000009,0.0,0.515,90,45380
btc-updown-5m-1772309400,0.52,0.00017979826176,1.0,0.47982020173823997,2.587707719903882,1.8348259001345968,0.010000000000000009,0.0,0.515,28,33573
btc-updown-5m-1772337600,0.52,0.00017979826176,1.0,0.47982020173823997,2.3912967798085294,2.5029096056724405,0.010000000000000009,-0.32998316455372223,0.515,70,49035
btc-updown-5m-1772429700,0.47,0.00016185953788499998,0.0,-0.470161859537885,1.1687447680310172,1.6317866650939958,0.009999999999999953,-0.5867915509994346,0.46499999999999997,133,39784
btc-updown-5m-1772455200,0.54,0.00018492257232000006,0.0,-0.54018492257232,1.7752828776471623,1.7392163085817431,0.030000000000000027,0.08344708113700006,0.525,108,53236
btc-updown-5m-1772521200,0.45,0.00015298748437500003,1.0,0.5498470125156251,0.1841354359559003,3.312746010161763,0.020000000000000018,-0.4128374772337092,0.44,57,33686
btc-updown-5m-1772574000,0.53,0.00018252245761499997,1.0,0.46981747754238495,14.059788654060066,1.5527955220724494,0.020000000000000018,0.0,0.52,19,28451
btc-updown-5m-1772581800,0.53,0.00018252245761499997,0.0,-0.530182522457615,0.8840968447801228,1.9165635727337356,0.010000000000000009,0.0,0.525,19,30818
btc-updown-5m-1772617800,0.46,0.00015752663568000005,0.0,-0.46015752663568005,0.34142417288044236,1.6657245410782666,0.010000000000000009,-0.46050131342602424,0.455,54,46759
btc-updown-5m-1772668200,0.51,0.00017676475330500002,0.0,-0.510176764753305,0.8407192669477781,1.6665135185451616,0.010000000000000009,0.0,0.505,26,51594
btc-updown-5m-1772678400,0.56,0.00018869587968,0.0,-0.56018869587968,8.249825426165536,3.1339870123262585,0.030000000000000027,-0.8304091822218683,0.545,26,62552
btc-updown-5m-1772680500,0.5,0.0001734375,0.0,-0.5001734375,1.577773341077392,1.6250839649116697,0.010000000000000009,0.0,0.495,32,37268
btc-updown-5m-1772723100,0.51,0.00017676475330500002,0.0,-0.510176764753305,0.5271873185260144,1.9449042651883837,0.010000000000000009,-0.4427188724235731,0.505,136,52395
btc-updown-5m-1772734500,0.5,0.0001734375,0.0,-0.5001734375,1.2511116704421514,4.20397073629636,0.010000000000000009,0.0,0.495,60,66853
btc-updown-5m-1772838600,0.35,0.00010053651562499997,1.0,0.649899463484375,5.640692181113648,2.806371112588415,0.02999999999999997,0.09850365626224063,0.33499999999999996,197,44947
btc-updown-5m-1772847300,0.53,0.00018252245761499997,1.0,0.46981747754238495,0.745078090415576,3.180905979057187,0.010000000000000009,-0.17999081702930295,0.525,208,44808
btc-updown-5m-1770963600,0.52,0.00017979826176,0.0,-0.52017979826176,1.3382331367543938,2.279944060846101,0.010000000000000009,0.18898223650461388,0.515,27,14624
btc-updown-5m-1770969600,0.54,0.00018492257232000006,1.0,0.45981507742767996,1.0019990642677894,2.956831445954486,0.020000000000000018,-4.855466564147508,0.53,73,20417
btc-updown-5m-1771027800,0.52,0.00017979826176,1.0,0.47982020173823997,2.433780352325028,2.822250002813656,0.010000000000000009,0.0,0.515,59,25305
btc-updown-5m-1771032300,0.5,0.0001734375,1.0,0.4998265625,15.87148288973384,4.3701443608059485,0.010000000000000009,0.0,0.495,23,26263
btc-updown-5m-1771050600,0.47,0.00016185953788499998,0.0,-0.470161859537885,0.5367931962960532,2.2240705062900097,0.019999999999999962,-1.4267845968170154,0.45999999999999996,19,23324
btc-updown-5m-1771053000,0.5,0.0001734375,0.0,-0.5001734375,1.0342449099727422,2.231224923333255,0.010000000000000009,0.0,0.495,97,21920
btc-updown-5m-1771094700,0.51,0.00017676475330500002,1.0,0.48982323524669497,0.5339941995911187,1.6552595730340793,0.010000000000000009,0.0,0.505,66,27622
btc-updown-5m-1771105200,0.57,0.00019004413063500002,1.0,0.42980995586936505,1.2699439580589345,3.9787326977461737,0.009999999999999898,-0.4638124095143832,0.565,197,33882
btc-updown-5m-1771163700,0.53,0.00018252245761499997,1.0,0.46981747754238495,6.300118316941508,2.7148159397252747,0.010000000000000009,-1.0548162696116152,0.525,27,30672
btc-updown-5m-1771256700,0.44,0.00014826104832000006,1.0,0.5598517389516801,3.3299877986381703,2.0732412288500583,0.030000000000000027,0.22579339883959865,0.425,181,51146
